id,value1,value2,category
5041,-0.713344588475074,34,B
5042,-1.3322132685635686,35,B
5043,-0.2013310129264641,9,B
5044,0.6779991931546697,34,A
5045,0.6216878599108645,45,B
5046,-0.09855773947439025,49,A
5047,0.7023669695458553,88,C
5048,-0.8698597872585148,59,A
5049,-0.17143241917801685,62,B
5050,-0.4861891230190296,7,A
5051,-0.6604158141097319,1,B
5052,0.04226459414152366,71,B
5053,0.6276328862956646,61,B
5054,-1.153790544253972,2,C
5055,-0.6031517580092376,26,B
5056,0.12052560350813826,75,A
5057,-1.7001326963871073,3,A
5058,0.3759307058820998,21,A
5059,-0.2761668838538639,96,C
5060,1.1799216661228542,42,A
5061,0.11987023021998819,87,B
5062,1.0442150093858193,80,A
5063,0.3324532287525114,83,A
5064,-1.13477866278953,33,C
5065,-1.0301121163634126,4,B
5066,0.13007918307182917,91,A
5067,-0.1743527282459156,41,A
5068,-0.5094458074960396,20,A
5069,-0.03269250015283548,61,B
5070,-0.6837198864838044,19,B
5071,0.8547295153942971,96,C
5072,1.2379865524626996,20,B
5073,-1.632788992610167,64,B
5074,0.3207946505739093,24,B
5075,-0.6522683878224355,73,A
5076,-0.7375669825487958,22,C
5077,1.7061976656377735,61,C
5078,1.5432006265835156,51,A
5079,-0.28003246224550515,23,A
5080,0.023363130598449466,80,C
5081,-1.7857248579996543,94,B
5082,-1.3100844065292907,51,C
5083,-2.507951590554302,38,B
5084,-0.8596382015518738,75,B
5085,-0.03552249571557401,76,A
5086,-0.008799364351094028,33,C
5087,-1.5085072422981156,57,B
5088,-1.1400644630130237,36,C
5089,-0.06187340961740789,46,B
5090,1.5560325217596824,76,C
5091,-0.5693856996078676,90,C
5092,-0.20185083313609886,13,A
5093,-0.7807281390491567,93,B
5094,-1.198024758972794,42,C
5095,-1.340726160326443,12,B
5096,-0.2814505836957912,22,B
5097,-0.16899109377351085,7,A
5098,0.0035829057419256307,49,B
5099,0.6568082532499923,53,C
5100,-0.1795229165340873,35,C
5101,-0.471664390765133,18,B
5102,0.35967009670650824,83,A
5103,-0.8206537815614099,17,B
5104,0.32721811840675147,33,A
5105,0.4311963438660643,14,C
5106,-0.6853808717800318,56,A
5107,1.204532929948996,73,B
5108,0.6812794992022162,31,C
5109,-1.1621807807637041,31,C
5110,-0.6349931905293541,34,C
5111,-0.717037547588149,92,C
5112,0.1337336468003656,76,A
5113,0.17290974466008602,90,A
5114,0.18703441417865238,45,B
5115,1.017719018739225,39,C
5116,-1.9617138047000668,59,C
5117,2.5882338242555543,75,C
5118,-0.24934197930213736,3,C
5119,1.3594660009963153,8,B
5120,-0.9970378055152894,21,B
5121,-0.21125310608567152,86,C
5122,0.23084785415891657,34,B
5123,0.4700928564820351,39,A
5124,2.255549530521756,52,A
5125,0.38053605211955105,78,A
5126,-1.2463773839744738,20,B
5127,0.2041371622134856,40,B
5128,-0.7917549384778542,75,C
5129,0.03233922701988659,10,A
5130,-0.27272377269472764,52,B
5131,-0.27440086471568903,58,A
5132,1.1138234586755411,2,C
5133,0.5707372020048929,14,C
5134,-1.0982387872584627,25,C
5135,-1.4886948102015296,68,A
5136,1.464241334509481,52,C
5137,-0.8305289899031262,49,A
5138,-0.9572880694859475,65,A
5139,-0.8280409677921144,23,C
5140,-1.7035609080748104,95,C
5141,0.26616382015440726,98,B
5142,0.42464048930998144,59,B
5143,-0.3830573625571152,53,A
5144,-0.2019450670829018,62,A
5145,0.3101106499799257,59,A
5146,0.2755002845189141,84,A
5147,0.580775427116307,88,B
5148,0.28937906563025245,89,C
5149,1.6285333066878729,33,A
5150,0.1524274249586781,58,B
5151,-1.0848516595933078,31,A
5152,0.18989362965171952,74,A
5153,1.0684181440824994,1,C
5154,0.6191363965652404,12,B
5155,0.029813823946818273,90,B
5156,-0.41954975931054256,93,A
5157,0.6782447333956936,50,C
5158,-0.6767850931872817,18,C
5159,-1.463452285851111,94,C
5160,-1.0512846090919765,60,A
5161,0.5102453630994811,82,A
5162,-1.5636667516843175,75,C
5163,0.04680735299204405,95,A
5164,1.185454612578203,37,C
5165,-1.6609902493788842,97,C
5166,-0.17870515304571788,22,C
5167,-0.2567903543101204,41,C
5168,0.2041257839395508,92,A
5169,0.040003419529531646,94,A
5170,-0.21582453699218435,62,A
5171,-2.1885611643418215,97,B
5172,-1.107514510607979,42,A
5173,-0.08423956918455183,42,A
5174,0.11332150831659724,99,B
5175,-1.2826187833421665,63,C
5176,1.1978779539570454,78,B
5177,1.569139554964996,25,B
5178,0.2748163670800666,3,C
5179,-0.5475910957908621,68,A
5180,-0.23511851037630324,57,B
5181,0.43369147593313273,75,B
5182,0.1000202159518021,99,B
5183,1.3496155328565527,26,B
5184,-0.044270553625598924,30,A
5185,-1.5075829966653764,86,C
5186,0.10713234657967712,9,C
5187,-1.7105513340313485,64,A
5188,-1.1443133300561514,78,C
5189,-0.07317342019503922,96,A
5190,-0.0723044751685751,90,B
5191,0.7526113403701703,96,B
5192,0.3077559629914408,27,A
5193,0.9452956255231014,67,A
5194,0.8194507202544639,56,B
5195,-0.5657882046386427,63,B
5196,-0.6361269613302392,1,A
5197,-1.4369554740898152,91,C
5198,-0.7061456529644146,96,C
5199,-1.5381042709034287,22,A
5200,-0.36621378521552556,28,B
5201,-0.010827370869197436,66,B
5202,-0.4957743492986674,96,C
5203,-0.46210444645991655,1,C
5204,0.04068628505901467,25,C
5205,1.9338734027217805,19,A
5206,1.3072537600112806,27,C
5207,1.5600347816407665,78,B
5208,0.3068161219858304,26,A
5209,1.2197287427528651,87,B
5210,-0.07837252131197284,14,C
5211,-2.0479101002966846,64,C
5212,1.025313850778576,91,C
5213,-0.1300055468599869,30,C
5214,-0.17787452304713683,46,A
5215,-0.10692701958889288,41,C
5216,-0.42872051735851,52,B
5217,0.8024047411520013,30,B
5218,0.36653015159649505,3,C
5219,-0.32885938559505573,56,C
5220,-1.6660161757979723,30,B
5221,-0.397771956083646,66,B
5222,-1.7010882591150904,50,A
5223,-0.7987803931771056,79,A
5224,-1.1042584119211338,86,C
5225,-1.3473022703817013,46,C
5226,1.3686235711913852,80,A
5227,-1.0417814795166067,95,C
5228,1.344013761511651,64,A
5229,0.5053777244132662,12,A
5230,1.183234798270263,94,B
5231,0.669569370227837,62,B
5232,0.6585181848229674,12,B
5233,-0.5961592672756251,39,A
5234,1.4652859113542471,80,A
5235,-0.3905989561589522,28,B
5236,0.85995297799562,86,B
5237,-0.40053726758396485,85,B
5238,0.22529184259630666,91,A
5239,-0.047580182004131805,41,A
5240,0.30105267772989064,21,C
5241,0.595056845026207,2,A
5242,0.6145214310847997,84,C
5243,2.8723104509867965,35,C
5244,0.1488695324707489,19,C
5245,0.02148047417232637,92,C
5246,0.7508577261578155,61,B
5247,-0.37978703395516666,13,B
5248,0.7335217962002676,49,B
5249,-1.4157518870675414,60,B
5250,1.0605467448054158,38,B
5251,1.7269424279807304,34,B
5252,-2.5724338432281275,18,B
5253,0.5388738157019531,77,A
5254,-0.8252661738933431,98,A
5255,-2.1666437339994995,13,C
5256,-0.016131585337564723,69,B
5257,0.8734504151859411,47,C
5258,-1.8735030777869341,83,B
5259,-0.4782532838296435,36,C
5260,1.2545055857581209,90,A
5261,-0.032271716158688846,23,C
5262,1.0685153717541278,54,A
5263,1.0868148428355808,90,C
5264,-1.311796484623678,69,C
5265,0.8968645615233862,15,A
5266,0.06786812824858116,50,A
5267,1.5557061168429118,13,B
5268,-0.013689182046688363,42,B
5269,1.223928318004548,61,C
5270,-0.11672144069406544,53,C
5271,-1.100740070657728,17,A
5272,0.32030840304180147,23,A
5273,1.9639184955634408,18,B
5274,-2.505858207667849,96,A
5275,-0.07516759668449173,87,B
5276,0.038328403270599026,69,A
5277,-1.8702834150723164,24,C
5278,-1.1286175406084555,43,C
5279,-0.03169023506464972,71,C
5280,0.033143999137760734,36,C
5281,-1.2803186572768723,7,C
5282,0.37139873266231993,10,B
5283,-0.3714870437151688,94,A
5284,0.36242686096278587,55,C
5285,-0.36140877287008066,29,A
5286,-0.18553947539563398,40,A
5287,0.44073949226047315,6,C
5288,-0.581288920807619,43,C
5289,0.5675013988524714,84,B
5290,0.6935695574869991,11,C
5291,0.6861334226590832,33,C
5292,0.8707066943547851,31,A
5293,-0.018064184730479122,97,C
5294,0.22105637197090713,16,C
5295,0.8480275098207105,24,C
5296,-0.27678741439369725,30,C
5297,1.549443708268567,68,B
5298,-0.6862240755753463,99,C
5299,0.7438446194001479,70,B
5300,-0.19927056660147946,81,A
5301,0.7293810836526587,70,C
5302,-0.5193823149266223,31,A
5303,-0.2617742308255704,41,A
5304,0.510454357899353,31,C
5305,0.6201814689302702,3,C
5306,2.6572341039902354,18,C
5307,0.7653859920987547,7,A
5308,-0.5058760138981009,54,A
5309,-0.6190404767053737,85,B
5310,-0.15910227110399078,20,A
5311,-0.7933955077215455,98,C
5312,0.583671904970352,36,C
5313,-0.15130748525092175,44,C
5314,-2.329745358496877,17,C
5315,-1.0534037674102694,21,A
5316,0.1368228288917114,36,A
5317,0.6541208400528407,86,B
5318,-0.19381958309919572,26,A
5319,0.6397185969637191,95,A
5320,-0.6110018693386952,86,A
5321,-1.690744494517664,39,B
5322,0.8380523321675073,20,C
5323,-0.22834461018016888,54,B
5324,-0.7627154579998267,10,B
5325,0.11977307948083457,78,C
5326,0.46096825324087726,77,A
5327,-0.32558650191274546,64,C
5328,-0.40751429913092097,38,B
5329,-0.8305777335298101,95,C
5330,-0.33115056503875184,47,B
5331,0.5007208924009412,28,B
5332,-0.7613432295408171,72,B
5333,-1.5207580100389344,49,B
5334,-0.3909883917548836,74,C
5335,-0.9935955023077069,77,C
5336,-2.343374332583752,84,A
5337,-0.791863785786581,51,C
5338,1.5448402135001746,12,B
5339,-0.02588916369288434,42,A
5340,1.0853665533153136,55,B
5341,0.8092062637617705,84,C
5342,-0.996322980686833,94,B
5343,-1.2853733485505974,69,C
5344,-0.9798575306702807,46,C
5345,-0.08419859609912765,78,C
5346,-1.3544282980887754,85,C
5347,0.6002539559884023,53,A
5348,1.1841081066125316,99,C
5349,0.23587448575223455,7,A
5350,1.1047782105511441,94,A
5351,0.793132442667322,2,B
5352,-1.1071267089122943,3,A
5353,-1.8274283948038545,31,A
5354,0.1621974672159588,65,B
5355,-1.7634410343958582,18,C
5356,-1.3027623952639142,1,C
5357,0.980141077262325,32,B
5358,0.43940956476301435,22,B
5359,0.7359151348151642,31,C
5360,0.6406282777759904,89,A
5361,-0.5192856884435697,76,C
5362,0.3534132720932923,99,B
5363,-1.2205075098272407,28,B
5364,-0.6114320157327215,72,B
5365,1.093652008272412,43,B
5366,-1.6902846557293472,94,B
5367,0.9331253502309744,17,C
5368,1.1100775131731364,1,B
5369,-0.117464924096548,7,A
5370,1.707449765364116,18,B
5371,0.6508616223027288,47,B
5372,0.5580531256256599,8,C
5373,0.9100551381511404,15,A
5374,0.5266450149173859,58,B
5375,-0.5678432795677201,2,B
5376,1.2084286256358587,32,B
5377,1.9365787559095833,25,A
5378,-0.7747803821004292,51,B
5379,1.7475798368153828,50,C
5380,0.4092194213694557,28,C
5381,-0.10358236268431005,37,B
5382,-2.5328414412653086,61,C
5383,-0.5390212564927189,80,B
5384,0.3260414450024354,49,C
5385,-0.5033070212328685,47,B
5386,0.7618416694568165,92,C
5387,1.882430250656707,70,B
5388,-0.11309280067432886,95,A
5389,-0.8721256535682168,38,C
5390,1.0489161637065216,50,A
5391,1.2626750488480145,93,B
5392,0.8174439586961675,97,B
5393,-1.9771954552000326,4,B
5394,1.6654017839994557,23,A
5395,0.34581767720453743,30,A
5396,-0.7631322749314867,5,C
5397,-0.7261680460167067,41,B
5398,0.027951880064619933,13,C
5399,0.6529803249644415,20,B
5400,-1.3802489304915442,98,A
5401,1.300395198841725,89,A
5402,0.41151955574712473,72,B
5403,1.7391206638713095,87,C
5404,-1.1471638703285882,18,A
5405,-0.6307594643678458,72,B
5406,-1.9280141691416552,90,C
5407,0.18850327086579088,22,A
5408,-0.12923854602478707,7,C
5409,-1.647134440982932,52,C
5410,-0.061640187528810716,41,A
5411,-1.0793252972389191,79,A
5412,-0.587322920012143,76,C
5413,-0.33211926926748864,5,C
5414,-0.21914383655275232,47,A
5415,1.089780131767928,15,C
5416,-0.9983230279403387,78,B
5417,-0.5071612414720925,59,C
5418,-1.1516867416224539,42,B
5419,1.4652550926503831,89,C
5420,-0.3706970906563581,34,A
5421,0.03426666246534738,74,A
5422,-0.463273718440678,45,B
5423,-0.34860018223935735,51,B
5424,0.9193028725759337,36,B
5425,-0.45802458137056623,3,B
5426,1.0186302133725311,69,B
5427,-0.8000549886105347,27,A
5428,1.6044230009573845,56,B
5429,0.8229873965451713,36,C
5430,0.8026331024375325,73,C
5431,-1.6464939783211223,64,B
5432,-0.6645866595067511,78,C
5433,-0.787657355205424,51,B
5434,-1.2695106615263831,42,C
5435,-0.13510502352761963,41,C
5436,-0.1998756811605033,81,C
5437,0.32298074566147433,7,B
5438,-0.48323819683176567,61,B
5439,-0.3216801443254079,47,B
5440,0.2733509066298217,9,A
5441,0.43876585564742265,62,B
5442,1.229202850648279,23,A
5443,0.9802511393744971,48,C
5444,-0.09449921764479101,25,B
5445,0.43778807134487874,50,C
5446,0.631784239375309,39,A
5447,-0.7522523790044379,52,A
5448,-0.41751905198223854,81,A
5449,-0.04867479368054429,83,A
5450,1.0567952394693023,78,B
5451,-1.3827764323502993,24,C
5452,-1.846005085909121,35,A
5453,-1.3987213151144247,63,B
5454,-0.8655801473616923,22,A
5455,1.9543940941559543,48,A
5456,0.5676759041357352,94,B
5457,-0.2730265353721012,23,C
5458,-0.4607823742794173,70,A
5459,-2.550977943984075,44,C
5460,-0.6573396076282563,26,B
5461,2.347820410832634,6,C
5462,0.4232371928274606,43,B
5463,-0.7963697991564888,64,C
5464,1.5878562212000498,45,A
5465,-0.2146048221746447,50,A
5466,-1.0307940753541298,22,A
5467,0.7708988543693088,47,C
5468,-0.7995477829523698,83,C
5469,-0.7332675882234554,32,A
5470,2.0759221051206564,99,A
5471,0.08480493796391855,74,B
5472,-0.32715593688101446,83,B
5473,-1.0008852273948345,41,B
5474,0.028561874769611202,39,C
5475,-0.09005161015196463,52,A
5476,-0.0721827930613834,1,A
5477,1.8371130120072032,40,B
5478,0.09948292299481006,38,A
5479,0.8296740354849731,33,B
5480,-0.7463986330193316,4,C
5481,-1.0961075477068556,19,B
5482,-0.8496112929706833,40,B
5483,2.4427008261219227,57,A
5484,-0.45141783023174425,75,B
5485,0.3747311586559486,73,C
5486,-0.10978086849098961,89,A
5487,-1.5927491583962614,16,A
5488,-1.6850613611554088,53,B
5489,-0.8889405642378121,96,B
5490,0.8904866118312375,34,B
5491,-0.7850844923728035,92,C
5492,-1.3389539020024253,86,A
5493,0.6830911638900833,46,A
5494,-0.19120849441513948,48,C
5495,0.7810237803732262,53,A
5496,0.9733980830813131,25,C
5497,0.240314764251729,70,B
5498,0.9213378793722666,6,C
5499,-2.420034247649759,67,A
5500,0.2148143071605829,68,C
5501,-0.7961637795338796,48,B
5502,-0.015905337346589235,96,C
5503,1.590675775246045,32,C
5504,0.08673570765926356,38,A
5505,-0.20805517116762381,16,A
5506,0.22976867827795963,50,A
5507,-1.4108323713788888,12,A
5508,-1.026799610869751,34,B
5509,-2.6036705019040918,90,B
5510,0.7822428143302061,71,B
5511,-1.2994023716190473,81,B
5512,-1.9376674672389644,77,B
5513,-1.197978549925857,42,B
5514,-0.35781829787947605,51,A
5515,-0.16551353222287304,3,A
5516,0.872309356387625,48,B
5517,0.9577749063008512,27,C
5518,-0.9282214760844909,51,B
5519,-1.9352667686176968,23,A
5520,-0.12009866191227957,67,C
5521,-0.9052777939239139,8,C
5522,-0.28119624701094664,76,C
5523,-0.26833774302987373,43,C
5524,0.014322024539415085,48,B
5525,-0.5995132653447431,81,C
5526,0.037860746298765915,23,A
5527,-0.8627549942566125,6,A
5528,0.3259070753373241,75,B
5529,-1.3117117014039419,76,A
5530,0.5551428969720984,72,A
5531,-2.1329509774912965,97,A
5532,0.04407459260774823,47,B
5533,0.7481546700350418,58,B
5534,-1.3383109799580932,55,B
5535,1.1973445142818948,19,B
5536,1.1044843451826378,69,B
5537,-1.8078612367104088,59,C
5538,-1.5634156706695,27,A
5539,-1.6767888898591985,66,A
5540,-0.07761333168300379,81,B
5541,0.33258453646267316,5,C
5542,0.26179698260942824,76,C
5543,0.33885073235006424,6,C
5544,0.9320024662041334,10,A
5545,-0.39746719775930417,71,B
5546,0.23651183624176836,55,A
5547,1.2117360946217646,25,B
5548,-0.12587615608806854,79,A
5549,1.0113161760469542,22,C
5550,-1.4194016665417855,32,B
5551,-2.245389253515369,86,A
5552,-0.5466632825710881,90,B
5553,-0.38135482976294394,82,B
5554,-0.07040266372110875,32,C
5555,0.7124488649758025,76,B
5556,-0.34504378653091605,43,B
5557,1.469264809139622,27,C
5558,1.9911861252509224,65,C
5559,0.18186736380249724,38,A
5560,-0.636341481910095,12,B
5561,0.6180598034850726,87,A
5562,-0.496461054703604,64,A
5563,-0.6565651043641327,55,A
5564,1.1416636229695865,53,A
5565,-1.7165106170428641,3,B
5566,0.9556595346271606,48,B
5567,-0.3708110843628624,74,B
5568,0.7063544299010907,61,B
5569,0.955458997732244,44,B
5570,0.1957119733019527,20,A
5571,-0.509893954629066,70,C
5572,-1.7688183558983241,23,A
5573,1.0931034738704555,25,C
5574,0.3118621448432071,88,C
5575,-1.3214034972660629,2,A
5576,0.011138024629314435,13,A
5577,1.4939617046811724,9,C
5578,0.812705178736317,62,C
5579,0.043324560700354495,68,A
5580,-0.6171216982937061,62,A
5581,0.21752314718158794,19,B
5582,-0.47298527835306725,14,C
5583,1.0275757232800489,10,B
5584,-0.5642597772024889,65,C
5585,0.470472412645368,83,C
5586,-1.7675020743230678,97,A
5587,-0.2898985888021565,12,B
5588,-0.015837260607384083,88,A
5589,-0.32667647979678793,48,B
5590,2.128791352450703,58,C
5591,0.7046627054401506,85,B
5592,2.401050799468153,96,C
5593,0.20559809807352752,85,A
5594,1.475267621053191,88,A
5595,1.100362906378522,90,C
5596,-0.42334925932024997,59,B
5597,0.05939826949209083,61,A
5598,-0.3655820959106978,15,A
5599,-2.0340095456607465,49,B
5600,-0.8868438530669105,16,B
5601,-0.5065834383659087,44,B
5602,-1.3226805540652116,79,B
5603,0.5808739345979286,24,C
5604,0.6262486372211363,36,A
5605,-0.3710175554613219,12,A
5606,-0.8978471846278496,11,B
5607,-0.12296932208538752,44,A
5608,1.1986882804364043,69,C
5609,0.4487457007467646,38,C
5610,0.8587840479945428,35,B
5611,0.8699654046822497,28,C
5612,-1.1700632646502758,38,A
5613,-1.071815480451248,92,C
5614,-0.4102041817596861,13,C
5615,0.14232607983410953,64,C
5616,-1.1113160666831783,83,C
5617,1.2847083762401146,48,B
5618,0.5724729651342928,22,C
5619,0.2780581224713322,23,A
5620,-0.48030333980598355,76,B
5621,-0.6303054737879811,90,B
5622,-0.18775675222191482,48,A
5623,-0.9819428168853008,3,A
5624,0.3903736870780876,99,A
5625,-0.5277922186004981,88,C
5626,-0.11165249190840466,54,A
5627,2.108808514816244,67,A
5628,0.9923440328375076,57,A
5629,-2.717344951512435,34,A
5630,-1.7249146564463962,72,C
5631,-2.11601823776642,96,A
5632,-0.7217720332961208,64,C
5633,-0.5774454876212197,38,A
5634,0.29153084382110184,69,A
5635,0.21516458723578494,17,A
5636,0.7333118875341131,50,A
5637,0.2829958030005133,3,C
5638,-0.5872405089708542,86,C
5639,-1.0728131874309976,34,B
5640,0.19577871562122395,28,A
5641,-0.05126506627451511,42,B
5642,1.2935260625506417,90,A
5643,0.38225984211568353,48,B
5644,-0.6241810750702734,33,A
5645,-0.3187219291624653,86,B
5646,0.44936632628568834,92,C
5647,-0.6065486227726049,13,A
5648,-1.080779769461302,67,C
5649,-1.3423386883251456,32,C
5650,-0.654166987687644,64,B
5651,0.7346414001039715,36,B
5652,1.3875902206706185,20,C
5653,-0.15668353105723964,83,C
5654,-0.979406820154252,89,B
5655,-0.060530996796258583,44,B
5656,0.072785419608546,3,A
5657,0.3558415954148617,41,C
5658,-0.5710243771342766,73,A
5659,0.5327070050582272,14,A
5660,-1.8674495921778294,9,B
5661,0.5465851228738827,34,B
5662,-0.5734113866123154,41,B
5663,-0.6609446034983363,77,B
5664,1.268332979675937,78,C
5665,-1.0449517354953934,37,B
5666,-0.14553207298248488,64,B
5667,-1.042631626689426,3,C
5668,-1.3792041862276987,81,A
5669,0.7916491062114693,40,B
5670,-1.302588820716174,80,B
5671,0.032096799790570986,78,B
5672,-1.047118873177851,73,C
5673,-0.6258154539531368,99,C
5674,0.12544380385962792,97,C
5675,0.05684381498883688,53,C
5676,0.05327494739942457,7,A
5677,1.6305513876073539,4,B
5678,0.15610770768708912,47,C
5679,1.0359990285401341,56,C
5680,0.6704883427856257,46,A
5681,0.45785287921961026,44,A
5682,-0.020838830516788052,33,A
5683,0.24291990900929553,44,B
5684,-1.412194544339913,66,B
5685,-0.8646096613126544,14,C
5686,-0.8146371153714468,49,A
5687,0.06416321065202889,70,B
5688,0.8042675276748157,96,B
5689,1.9972304188647705,11,B
5690,0.29230589584608474,13,C
5691,0.1981828242138174,45,B
5692,0.47609565612545157,59,C
5693,2.347173424373279,9,A
5694,-0.4270236337771123,49,A
5695,0.592257755084564,29,C
5696,0.39570253232126357,47,B
5697,-0.04898590727520754,5,C
5698,0.6647906271707349,71,A
5699,-0.3868655937238283,33,B
5700,-1.3255383781341616,4,A
5701,0.8935185824270536,68,C
5702,-0.4081972386029117,36,B
5703,-0.9275545269831984,86,A
5704,-0.22349228847389285,30,A
5705,-1.6336470234499136,31,B
5706,0.7204951998065224,98,B
5707,-0.3696922165247279,5,B
5708,-0.569139155321446,91,C
5709,-0.8228826058120453,81,A
5710,-0.0961680431816377,78,B
5711,-1.158607467290651,87,A
5712,-0.7787783603582386,66,C
5713,0.8959349119235779,76,B
5714,0.5816445712818233,55,A
5715,-0.25399643206181927,95,C
5716,-2.0054640211564427,37,C
5717,0.4544268689176751,2,A
5718,0.37708868839696336,57,C
5719,1.032485916982949,23,B
5720,0.849842204358264,98,A
5721,-0.20905079413810138,49,C
5722,1.1949930337526555,7,B
5723,0.7423145870040534,72,A
5724,1.0296798189539103,73,A
5725,1.2709385517373468,43,A
5726,0.0014746375127688818,98,A
5727,0.5478822720293854,90,B
5728,-0.7124977171681405,84,A
5729,-0.9220465966793547,2,B
5730,-1.4577017331107485,33,B
5731,0.7147647771653141,37,C
5732,0.23409259704226573,55,A
5733,0.9005330848042021,21,A
5734,1.6045305131700764,36,B
5735,0.32294167619772784,69,C
5736,1.2226078368118085,96,C
5737,-0.5855241593112523,3,C
5738,0.39080387606338846,13,B
5739,0.013301982068396456,41,A
5740,-2.7878438502525236,20,C
5741,-0.10338628897774707,36,B
5742,0.4846634583385679,52,A
5743,1.0729309646911458,49,B
5744,-0.12153938124635864,14,B
5745,-0.5662320622939925,47,C
5746,-2.103190039435474,79,A
5747,-1.9901626210355334,50,C
5748,-0.8390006561999813,12,C
5749,1.115781452371837,55,C
5750,-1.2776635952078317,35,C
5751,0.6086636890613014,19,C
5752,0.38607222593463375,73,B
5753,-0.11381073129176535,17,A
5754,-0.8956436392331364,9,A
5755,0.17998200202290773,72,B
5756,-0.06484903802449996,9,A
5757,-0.23432063106831305,39,C
5758,-0.9597980249210717,83,C
5759,0.27339355506118307,96,A
5760,1.281279086929359,5,B
5761,0.5442649972384885,6,B
5762,-0.4359907305670355,57,B
5763,-0.39559001828338225,86,B
5764,1.0598542249309102,90,B
5765,-0.7805788291169478,77,A
5766,-0.5166835705248332,31,B
5767,0.9338233433276507,84,B
5768,-0.30511405175410306,37,B
5769,-0.2832302824196936,33,B
5770,0.853764110066065,39,C
5771,-0.869892886876433,43,B
5772,1.850583748315286,68,A
5773,0.8978832159449687,88,A
5774,1.9452985271775711,9,B
5775,-1.832792456000803,39,C
5776,-0.4107495706154507,30,B
5777,0.24120846259643158,91,B
5778,-1.2325406942771033,13,A
5779,-0.06635686876813596,32,A
5780,2.040878778133948,42,A
5781,-0.7764853996594024,69,C
5782,-1.5938649705324126,79,B
5783,1.1824897172179811,3,B
5784,1.2577711932286753,47,C
5785,-0.21627616073390676,97,B
5786,0.2544722336001779,89,B
5787,-1.026541307567484,12,B
5788,2.577038718052238,2,B
5789,-0.33644308476985496,70,B
5790,-0.4266107879648688,27,B
5791,0.5637025150452156,22,A
5792,-0.43055338869414306,10,C
5793,2.298635749461918,73,B
5794,-0.05817388274541212,91,C
5795,-0.6253540200653089,35,A
5796,-0.5117518004713207,23,A
5797,-0.9095606491889204,45,C
5798,-1.1235889907595626,7,A
5799,-0.10529553470239865,37,C
5800,-0.8827979770783365,37,C
5801,-1.108908204666069,20,B
5802,-0.8798316538453215,29,A
5803,0.359020551268616,96,B
5804,0.3056593403680629,61,C
5805,1.9409466507753823,35,A
5806,-1.365121246667862,80,B
5807,-0.5636517197951608,27,C
5808,-0.8004563597676696,98,C
5809,0.5641305416488022,78,A
5810,2.200684519065579,52,B
5811,-0.9976263712944442,97,B
5812,-0.06798829228863998,16,A
5813,-0.30018644391817034,66,A
5814,-0.2683467727790488,82,C
5815,0.789523987920175,74,A
5816,-0.8686716136346943,96,C
5817,-0.023704521948938236,59,A
5818,0.2630676364815176,34,A
5819,-0.14779169916872312,32,C
5820,-1.213737029538351,55,A
5821,-0.6926779121785166,61,A
5822,-0.8676549466160663,18,C
5823,-0.3688503488507996,57,B
5824,-0.5398220377721398,7,A
5825,-0.21944348293432933,42,B
5826,-0.39215727189764704,18,B
5827,-1.4268721168777314,25,B
5828,-0.08504435265866474,56,A
5829,-0.16444049044278955,99,B
5830,-0.46782219052201274,58,C
5831,-0.24688795308110717,37,C
5832,-1.0343736005280229,94,B
5833,-1.575169572370775,72,A
5834,-1.342337372822868,60,B
5835,0.018242987154864967,57,B
5836,-0.01227903616031299,71,C
5837,-0.05171775786955057,19,B
5838,0.6900999660553191,96,A
5839,0.8151433861527063,8,B
5840,1.4751640345409092,31,C
5841,1.03641779192154,38,A
5842,1.5183339202588333,19,B
5843,-0.49829316289118564,41,A
5844,-0.18434370836929284,66,B
5845,-0.882261460606978,25,C
5846,1.1685950198173203,31,C
5847,-0.5291700043017865,78,B
5848,0.5098794050518483,56,C
5849,0.3804777423646055,37,C
5850,-0.5886391827492836,22,B
5851,0.27681125942369084,72,C
5852,0.18365716425364828,26,B
5853,1.0314828628393342,21,A
5854,-0.3920472059511417,53,C
5855,-1.220741467150276,43,B
5856,-0.10399652943121919,11,B
5857,-0.36665086075816716,10,C
5858,0.09483368285375048,71,A
5859,-0.9941152071054428,94,C
5860,-0.03299187852842091,50,C
5861,-0.3408135114194653,47,B
5862,-0.009753700494729014,67,A
5863,-0.5059812904402193,82,B
5864,-1.6547414210848121,55,A
5865,1.300742913470956,36,A
5866,-1.2461175809211964,22,B
5867,-1.6170602436112154,7,B
5868,0.5091805948483104,4,A
5869,-0.7593926702439835,88,C
5870,-0.8387820657212346,6,C
5871,-0.18380364998352927,27,B
5872,0.8268173027514792,43,A
5873,0.6102663636056673,50,C
5874,2.5304236551865396,34,B
5875,1.5355551892313954,15,B
5876,-0.6196631989332271,31,B
5877,-0.7952345065183843,29,B
5878,0.2194770286169394,92,A
5879,0.03392294772779784,66,B
5880,-0.14259760022499035,2,B
5881,0.9862143355676836,23,A
5882,-1.580990941748793,47,C
5883,-1.626242796135086,93,B
5884,1.0296823020994683,60,B
5885,-0.44824128753641795,8,B
5886,0.36001970560672386,62,C
5887,0.4411248171471602,20,A
5888,1.5248855375972208,18,A
5889,-0.35372033393396085,98,B
5890,-0.48805385187576467,60,C
5891,0.6086177515727136,4,B
5892,-1.3150081262656939,91,A
