Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
111649.000000,2.090556,-0.194497,-1.490012,0.069883,0.329127,-0.327383,-0.002302,-0.070469,0.490642,0.270605,-0.110820,0.302848,-0.759530,0.593432,-0.485233,0.431598,-0.857039,0.070941,0.826118,-0.239104,-0.315160,-0.849515,0.212764,-1.062155,-0.223465,0.244776,-0.081882,-0.082427,1.780000,0
111654.000000,0.176528,0.538738,-1.427016,-1.550239,3.209529,3.307614,0.623024,0.597989,-0.011398,-0.052217,-0.093965,-0.176769,-0.281597,0.433417,0.916850,-0.594117,-0.658112,0.024507,-0.082544,0.131209,0.317409,1.232863,-0.123192,0.738768,-0.781388,-0.227592,0.363973,0.092880,6.110000,0
111693.000000,2.010149,0.093008,-1.612224,0.337610,0.405446,-0.576773,0.062787,-0.067284,0.241324,-0.214132,1.317486,0.841084,-0.192849,-0.604060,-0.445807,0.408688,0.351834,0.057443,0.204122,-0.165286,-0.296757,-0.787069,0.357600,0.606518,-0.331822,0.148692,-0.064047,-0.039637,1.980000,0
111701.000000,2.021476,-0.520667,-0.411848,-0.126318,-0.160386,0.923795,-1.028576,0.306439,1.040884,0.113201,0.089826,1.172095,1.246936,-0.389112,0.128595,1.083046,-1.282120,0.686146,0.304064,-0.065485,0.023326,0.226480,0.218416,-0.306272,-0.452099,0.494756,-0.011374,-0.051322,1.000000,0
111725.000000,0.524387,2.236135,-0.714112,4.706705,1.547890,0.115034,1.003532,-0.276540,-1.640598,1.207115,-0.502137,-0.711229,1.308270,-3.069217,0.571208,0.692092,1.900728,0.856158,0.987444,0.587316,-0.522906,-0.968013,0.039253,-0.923288,-0.562307,0.061708,0.260859,-0.085197,2.500000,0
111735.000000,-3.504200,-5.404914,-2.877347,0.265009,3.506718,-2.250478,1.856432,-0.491067,-0.290454,-0.209742,0.133547,0.468442,-0.078649,0.997158,-1.229848,-0.666900,-0.857657,0.665144,0.180032,2.703254,1.221515,1.418964,2.402063,0.175559,-0.556897,0.038118,-0.063104,0.287856,782.000000,0
111740.000000,2.038514,0.484797,-2.559909,0.556326,0.766927,-1.229049,0.224462,-0.201592,0.367583,-1.012869,1.372250,-0.003345,-0.593921,-2.252489,0.467329,1.133246,1.378599,1.991144,-0.225610,-0.163939,0.111296,0.463134,-0.111972,-0.722757,0.272081,-0.088660,0.011943,-0.008390,1.000000,0
111743.000000,-2.252676,-0.001647,-1.912153,-0.942851,0.669549,-0.748587,3.166302,-1.110780,0.451419,0.792584,-0.656387,0.069054,0.766664,-0.124134,0.105518,-0.480569,-0.832975,-0.523854,0.034971,-0.746801,-0.346679,1.004441,0.391532,0.699346,0.136891,0.097663,0.745315,0.375128,330.790000,0
111761.000000,-4.265849,2.281546,-3.922331,-1.309823,0.304326,-1.013819,-0.288783,1.790565,0.003294,0.743430,-0.518438,0.948698,-0.041104,1.837974,-0.647493,0.317247,-0.252041,0.410890,0.406950,-0.696735,0.005609,0.805807,0.545136,-0.167698,0.290820,0.086503,-0.381454,-0.118967,8.780000,0
111769.000000,-1.760672,1.195953,-0.829503,-1.537537,2.695974,3.663939,0.117057,1.116080,-0.262896,-0.515500,-0.286481,0.158644,-0.359547,0.542449,0.417660,-0.711735,0.015156,-0.590747,0.658154,-0.229392,-0.116940,-0.753708,-0.254029,0.684130,0.665853,-0.387514,-0.904246,0.040269,6.810000,0
111817.000000,-2.138364,0.454915,1.006448,-0.755097,0.323911,-0.408192,0.680209,-0.355802,-1.035294,0.952799,0.147550,0.133278,-0.544859,-0.201145,-2.036338,-1.783366,-0.400290,1.571139,-1.188582,-1.086911,-0.126681,0.178209,-0.518386,0.060355,1.106286,-0.448250,-1.071231,0.333404,20.000000,0
111834.000000,-1.081415,-0.721578,0.711608,1.421082,0.396689,1.744664,0.873422,-0.012970,0.699605,-0.149481,-0.577854,0.470265,-0.166478,-0.586221,0.085572,-1.631969,0.949618,-2.123407,0.076585,-0.657807,-0.642548,-0.849442,-0.079687,-1.129520,-0.490904,-0.845148,0.073072,-0.442731,314.280000,0
111837.000000,2.108898,-0.770522,-1.153603,-0.644842,-0.224503,0.127039,-0.587934,-0.064611,-0.220554,0.712019,-0.112189,1.174153,1.540913,-0.087700,-0.348547,-1.339086,-0.824138,1.900379,-0.182465,-0.498658,-0.304078,-0.204054,0.058084,-1.177983,0.042655,-0.607808,0.064748,-0.051248,28.600000,0
111881.000000,1.921629,0.321776,-2.260974,2.591711,2.954261,4.018363,-0.304061,0.882397,-1.286255,1.562301,-0.339713,-0.369543,-0.133561,0.617780,0.104817,0.835503,-1.006299,-0.342133,-1.869142,-0.198186,0.230634,0.539316,0.094803,0.690499,0.159807,0.152351,-0.028466,-0.057272,12.230000,0
111893.000000,2.104293,-0.045780,-1.706934,0.009028,0.552150,-0.452777,0.159527,-0.216330,0.348054,0.174592,0.158360,0.857143,0.548914,0.545454,0.071788,0.258741,-1.146578,0.715080,0.439607,-0.177924,0.233873,0.832774,-0.142748,-0.989045,0.387598,-0.066120,-0.022091,-0.078420,1.000000,0
111902.000000,-0.427329,0.761651,-0.333011,-1.159929,1.555925,-1.279316,1.605885,-0.381461,-1.015306,-0.656143,0.645957,0.725159,0.277910,0.815653,-0.797689,-0.407478,-0.735035,0.161607,0.381948,0.000460,0.301224,0.810763,-0.412524,-0.263517,0.380683,0.195106,0.042673,0.120768,22.380000,0
111914.000000,-2.628618,-3.020649,-0.263471,0.736138,3.310936,-3.253928,-0.719929,-0.297125,0.055162,0.043518,-0.687429,0.210277,0.154452,0.654817,0.999344,-0.672711,-0.117241,-0.262901,1.137578,0.328481,0.117481,-0.052725,0.579928,0.072001,-0.977057,-0.166788,-0.073681,0.810776,100.000000,0
111917.000000,1.884073,-0.628476,-0.487861,0.136811,-0.601110,-0.059511,-0.706557,0.142699,0.861186,0.213594,0.839480,0.668631,-0.319917,0.200463,0.269859,0.771599,-0.876425,0.640001,-0.102352,-0.075269,0.249421,0.659107,0.183918,0.806499,-0.399305,0.592284,-0.056110,-0.043844,54.550000,0
111923.000000,-2.185520,0.071837,-1.423465,-0.840612,1.954265,0.185564,1.438318,-0.037907,0.373270,0.568018,-0.367428,-0.711660,-1.437864,0.686691,1.431104,-1.657688,0.583710,-1.586672,-0.546839,-0.375617,-0.038826,1.059074,0.385475,-0.403207,0.108892,0.301668,-0.022672,0.066861,72.760000,0
111938.000000,2.342379,-1.276301,-1.326204,-1.745822,-0.651170,-0.168864,-0.988503,-0.209503,-1.361777,1.533883,-1.416945,-0.471065,1.593691,-0.648269,-0.196097,-0.507193,0.241966,-0.108178,0.064128,-0.322664,-0.199889,-0.032641,0.167973,0.035971,-0.036213,-0.152260,0.012180,-0.048840,20.000000,0
111953.000000,1.237272,-1.404859,-0.699442,0.673611,-0.879195,-0.365470,0.065003,-0.160645,0.959608,-0.344328,-0.200700,1.074232,1.100358,-0.041014,0.986241,0.205005,-0.538510,-0.302179,-0.508277,0.621091,0.125065,-0.377079,0.113772,1.083723,-0.597063,-0.711871,-0.033882,0.047922,384.890000,0
112060.000000,-2.284095,0.950842,2.421164,0.165229,-1.558691,1.907963,-1.308283,0.951898,0.929724,1.932966,-0.270055,0.826660,0.281081,-1.665671,-1.890269,-2.172603,0.391996,2.134843,0.305418,0.244935,-0.396303,0.340093,-0.371409,0.691552,0.592366,-0.290705,-0.135277,-0.374416,15.000000,0
112073.000000,1.123009,-1.690241,-2.564538,0.099906,0.835123,1.262219,0.564808,0.156253,0.103425,-0.013177,0.894597,0.658512,-0.416238,0.906290,0.456169,-0.606513,0.050472,-1.056940,-0.647073,0.628098,0.402562,0.300570,-0.280727,-0.871241,-0.225663,0.730499,-0.149813,-0.019130,450.590000,0
112091.000000,-0.085791,0.941246,0.466011,3.337308,3.169817,4.994595,-0.012125,0.988543,-1.934538,1.569646,-0.269167,-0.655279,-0.091077,0.159321,0.832174,-0.297981,0.055878,-0.523993,1.376416,0.378829,-0.429505,-1.205538,0.243331,0.612276,-0.955391,-0.181998,0.051263,-0.034838,15.440000,0
112103.000000,2.037113,-0.353701,-1.504625,0.224373,0.319188,0.033210,-0.116823,-0.005054,1.008125,0.023487,-0.426460,0.553304,-0.660155,0.337154,-0.971382,-0.188256,-0.640310,0.477654,0.794781,-0.244686,0.077755,0.483920,-0.122511,-1.130861,0.348411,-0.089471,-0.008508,-0.078490,14.990000,0
112104.000000,2.099150,0.150839,-2.410185,0.010162,1.150083,-0.182401,0.295472,-0.150783,0.077375,-0.270875,0.445016,0.788367,0.732860,-0.873113,-0.582070,0.633480,0.032167,0.477596,0.686819,-0.046759,-0.244196,-0.599186,0.077848,-0.404507,0.047887,0.489608,-0.086583,-0.053486,13.000000,0
112117.000000,-0.213151,1.217006,-0.525014,-0.373432,0.291191,-1.223866,0.716596,0.127993,-0.177603,-0.503813,-1.209153,0.074914,0.109606,0.726882,0.424322,-0.280800,-0.359567,0.242302,0.089088,-0.130472,0.401136,1.306267,-0.100561,-0.070304,-0.746467,-0.210595,0.385504,0.258696,1.790000,0
112178.000000,2.109107,0.277837,-2.496271,1.192649,0.969297,-1.178989,0.894104,-0.401428,0.041918,0.448061,-1.293257,-1.096005,-2.460371,1.339855,-0.005832,-0.773846,-0.076928,-0.232611,-0.311891,-0.428549,0.272517,0.857213,-0.160194,0.662069,0.817624,-0.215052,-0.069793,-0.077966,1.000000,0
112197.000000,-0.265998,0.765717,0.904319,1.218170,0.486173,-0.021180,0.799382,0.052109,-1.486233,0.610277,0.249705,-0.192260,-0.873760,0.184831,-2.163449,0.402595,-0.227483,-0.348551,-0.060808,-0.039609,0.228919,0.676439,-0.140736,0.142324,-0.661462,2.417697,-0.032998,0.132511,29.130000,0
112199.000000,-0.542890,1.571784,0.704207,2.770010,1.264156,0.231503,1.156661,-0.104017,-2.209202,1.292042,0.217073,0.049235,0.437958,0.374043,-1.196321,0.932811,-1.245725,0.528825,-0.936744,-0.182943,0.391272,1.043192,-0.232967,-0.325908,-0.281014,0.105030,-0.098445,0.166349,17.960000,0
112207.000000,2.003367,-0.127069,-1.186963,0.235537,0.107513,-0.683560,0.145508,-0.209351,0.203623,0.214260,0.782080,1.365964,0.684510,0.328934,-0.705366,0.156809,-0.691294,-0.345054,0.545294,-0.120485,-0.238921,-0.603268,0.262717,-0.317279,-0.271415,0.193976,-0.074566,-0.068453,21.990000,0
112252.000000,2.094707,1.002638,-3.729310,0.667821,1.318761,-2.470731,1.020722,-0.604588,0.083133,-1.763869,0.676927,-0.750148,-0.718860,-3.514543,0.906300,0.723571,3.222750,1.330565,-0.620295,-0.151683,-0.092343,-0.077601,-0.097992,-0.340632,0.414818,0.247073,-0.031733,0.016014,0.870000,0
112293.000000,-1.694550,0.129171,-1.324035,-0.923911,1.859052,-1.541735,1.561174,-0.586885,0.119830,0.250109,-0.875794,-0.140582,-0.080019,0.424877,0.085087,-0.591319,-0.516338,-0.467275,0.000174,-0.757018,-0.038364,0.998189,0.641418,0.669140,-0.004764,0.099589,0.455971,0.206005,22.700000,0
112328.000000,-1.123618,1.201210,-1.002980,-0.595190,0.068077,1.907165,0.871563,-2.133107,-0.010804,-0.951814,1.099696,-0.795887,-2.805005,0.063252,1.170019,-0.388078,1.294357,0.240880,-0.822712,-1.056839,2.572164,0.384858,-0.328645,-1.540662,-0.475758,0.030785,0.565942,0.095270,291.880000,0
112387.000000,2.025988,-0.061729,-1.401169,0.070302,0.289903,-0.537363,0.070916,-0.143542,0.437867,0.051639,1.110086,1.191349,0.283315,0.615792,0.207757,-0.158109,-0.743706,0.461389,0.011305,-0.202871,0.329303,1.082707,0.010655,0.737335,0.311018,-0.470960,0.005150,-0.056392,1.000000,0
112389.000000,2.024472,-0.211467,-1.444144,0.090387,0.105443,-0.586538,-0.069314,-0.026118,0.750827,0.112346,0.757604,0.092092,-1.783587,1.027131,0.434532,-0.061155,-0.625594,0.714973,0.025259,-0.335298,0.305538,0.913432,0.035464,0.680745,0.241083,-0.464034,-0.008362,-0.060831,1.000000,0
112390.000000,-0.467520,-4.475601,-2.316311,0.869426,-0.645675,2.233655,0.848250,0.294705,0.787210,-0.591245,0.724197,1.021004,-0.221404,0.457611,0.190564,-0.196274,0.122364,-1.134392,-0.636312,2.218333,0.385089,-1.485261,-0.567009,-0.915116,-1.225773,0.097612,-0.236393,0.144232,1228.820000,0
112399.000000,0.058933,0.511559,0.075614,-0.856464,1.122800,-0.615909,0.936228,-0.337266,0.008990,-0.247378,0.985353,0.827825,0.263766,0.221244,-0.244460,-0.160132,-1.033315,0.624527,-0.134476,-0.103656,0.357336,1.198761,-0.295066,0.794976,0.068896,-0.590958,-0.250729,-0.214754,1.000000,0
112400.000000,2.054593,0.064370,-1.262453,0.265311,0.106680,-1.121405,0.249510,-0.383204,0.555853,-0.132519,-0.201985,1.015958,1.106051,0.275911,0.749125,-0.431559,-0.472001,-0.152469,-0.338855,-0.167793,0.303025,1.073716,0.048564,1.200883,0.338000,-0.482208,0.011422,-0.040529,1.000000,0
112401.000000,2.025432,-0.116633,-1.416926,0.077666,0.222268,-0.555394,0.019498,-0.100486,0.552619,0.073898,0.980843,0.788288,-0.474549,0.766616,0.290908,-0.122559,-0.700398,0.554370,0.016421,-0.251428,0.320589,1.020639,0.019751,0.716585,0.285375,-0.468421,0.000195,-0.058020,1.000000,0
112407.000000,2.033994,-0.076519,-1.402666,0.083081,0.224512,-0.635234,0.063277,-0.151199,0.488840,0.069828,1.011213,0.998524,-0.044875,0.676442,0.195990,-0.086618,-0.777957,0.587963,0.082069,-0.218068,0.320206,1.033650,0.009001,0.787815,0.313707,-0.475532,-0.000173,-0.056452,1.000000,0
112408.000000,2.024725,-0.186510,-1.436981,0.087039,0.136186,-0.578342,-0.045942,-0.045689,0.698667,0.102228,0.816351,0.275302,-1.439103,0.958575,0.396736,-0.077314,-0.645280,0.672709,0.022934,-0.313227,0.309499,0.941645,0.031329,0.690176,0.252739,-0.465188,-0.006110,-0.060091,1.000000,0
112408.000000,-2.838531,3.272054,-1.707952,-1.945716,0.877020,-1.632656,2.062833,-0.853497,2.804132,4.475911,-0.143935,-0.693288,-1.408035,-0.672825,0.284394,-1.307670,-0.612922,-0.734429,-0.739567,1.920864,-0.299890,0.650937,-0.086891,1.053557,0.256442,0.015625,1.357770,0.455787,0.770000,0
112412.000000,2.025634,-0.096668,-1.411196,0.074989,0.246862,-0.548837,0.038196,-0.116143,0.510891,0.065804,1.027841,0.934856,-0.198962,0.711771,0.260671,-0.135486,-0.716147,0.520559,0.014561,-0.233771,0.323757,1.043209,0.016444,0.724130,0.294700,-0.469344,0.001997,-0.057428,1.000000,0
112471.000000,-0.877814,1.515532,-0.477766,-0.685152,0.389452,-0.998759,0.857116,-0.071902,0.561251,1.134467,0.898052,0.462542,-0.602180,0.449562,-0.084530,-0.388743,-0.644084,0.531240,0.110386,0.429182,0.297098,1.362516,-0.107486,0.032168,-0.663283,-0.218673,0.946464,0.547896,4.660000,0
112516.000000,-1.721304,2.450852,-1.170394,-1.661336,1.132904,-1.627086,2.166977,-0.972636,1.760843,2.929421,-0.189675,-0.417888,-0.768802,-0.453707,0.094597,-1.174064,-0.658683,-0.647909,-0.522596,1.311469,-0.153394,0.789634,-0.173253,1.152053,0.031595,-0.014706,0.838632,0.150520,0.770000,0
112616.000000,-0.286027,0.550419,0.059840,-0.569128,1.239094,-0.157103,0.664727,0.045654,0.164555,-0.629408,-2.272044,-1.940368,-2.473393,0.919553,1.413937,-0.208043,-0.509367,1.063984,1.053607,-0.090915,0.244647,0.608142,-0.515512,-0.352603,0.461074,-0.229556,0.113769,0.123036,1.000000,0
112616.000000,2.061437,-0.248399,-1.621756,0.007683,0.227580,-0.451776,-0.096170,0.001379,0.853307,0.135642,0.263358,-0.318515,-2.192797,1.093530,0.469773,0.137921,-0.801158,0.995042,0.252649,-0.346942,0.267537,0.775795,-0.015381,0.313576,0.293678,-0.442492,-0.015228,-0.065407,1.000000,0
112617.000000,2.066548,-0.649461,-0.765828,-1.607727,-0.634792,-0.739278,-0.558395,-0.083984,2.057935,-0.950129,-0.503615,0.833306,0.343021,0.026610,1.610534,-0.235189,-0.426373,-0.108961,0.614002,-0.146886,-0.140586,-0.246403,0.378828,0.640438,-0.400995,-0.551744,0.028709,-0.030360,7.290000,0
112688.000000,-1.367133,2.079707,-0.350682,0.245971,2.006882,0.548259,0.727848,-2.612743,-0.795753,-0.478161,0.500916,-0.093252,-0.808800,-0.990939,-0.916127,-0.146163,0.816912,0.983951,0.569259,-0.483507,2.217733,-0.838420,-0.766829,-0.113886,1.188072,-0.323242,-0.127453,-0.130759,26.250000,0
112719.000000,-0.879629,-0.097449,-0.125350,1.019161,1.687481,-0.340194,1.458735,-0.258396,-0.807210,0.304322,0.727669,0.571597,-0.149311,0.485696,-0.923210,-1.076047,-0.180434,0.194776,1.016967,0.727088,0.269287,0.706071,0.213462,0.703776,0.089018,-0.462011,0.186009,0.045028,164.000000,0
112726.000000,2.042700,-0.125874,-1.182374,0.227425,0.047996,-0.712319,0.057274,-0.153094,0.341678,0.250208,0.629041,0.888767,-0.214838,0.502495,-0.609701,0.196092,-0.640726,-0.239409,0.557952,-0.220025,-0.261761,-0.665695,0.291713,-0.342863,-0.294119,0.199185,-0.076510,-0.073981,1.290000,0
112758.000000,2.258004,-0.451120,-2.102965,-0.797304,0.023181,-1.179161,-0.161456,-0.362950,-0.421467,0.303174,-1.066968,-1.099700,-0.219795,-1.235028,-0.098677,1.253748,1.091945,-1.046002,0.927020,-0.011538,-0.092702,-0.231088,0.081890,-0.820459,0.075545,-0.232951,-0.028994,-0.044005,15.000000,0
112774.000000,-0.241600,1.088700,-0.079350,1.013901,0.669893,-0.706956,1.697360,-0.312396,-0.676719,-0.066750,-1.102633,-0.175350,-0.354117,0.518616,-0.302852,-1.194140,0.194585,-0.323948,0.735550,0.213957,0.157410,0.653045,-0.111314,-0.007534,0.053689,-0.377204,0.413105,0.248325,86.040000,0
112785.000000,0.031646,0.520852,0.677275,-0.196791,-0.746552,0.021490,-0.700949,0.551428,0.656577,-0.456211,-1.662799,-0.085069,0.607896,-0.160646,1.264079,1.212007,-1.025400,0.917979,-0.288823,-0.223206,0.347934,0.921756,0.118915,-0.634148,-0.979622,0.285127,-0.173988,-0.061198,15.440000,0
112794.000000,-4.868910,4.242553,-4.323628,-1.306208,-1.634248,-2.121203,-1.057151,2.767398,0.227025,1.244260,-0.089253,1.317189,-0.904287,2.631286,-0.881418,0.214791,0.527934,0.295330,-0.210610,0.336891,0.268948,0.650826,0.108145,0.073226,0.270435,0.123163,0.566659,0.441002,3.780000,0
112805.000000,-0.702594,0.891724,1.063383,-0.891340,1.107278,-0.620800,1.132888,-0.189259,-0.643577,-0.946903,-1.400670,0.097982,0.727208,-0.001137,-0.261909,0.023993,-0.587330,-0.567062,0.389325,0.032535,-0.312064,-0.916034,-0.383511,-0.631719,0.622051,0.358217,-0.047488,0.038731,0.890000,0
112848.000000,2.034557,-0.016470,-0.881356,0.512177,-0.324605,-1.449298,0.210777,-0.377094,0.471982,0.065199,-0.318034,0.720904,0.259174,0.246948,-0.020474,-0.240936,-0.150162,-1.040437,-0.014352,-0.222674,-0.258993,-0.598904,0.389915,0.467084,-0.345228,0.168978,-0.068250,-0.055240,0.890000,0
112870.000000,2.004637,-1.723648,-2.719428,-1.814254,-0.099252,-0.451960,-0.078516,-0.364789,-2.204584,1.814195,0.137212,-0.764068,-0.007606,0.496976,-0.703362,-0.631532,0.139696,0.428316,0.357026,-0.013401,0.104050,0.237084,-0.228645,-0.095922,0.328163,0.061602,-0.101127,-0.053254,217.800000,0
112896.000000,1.773082,-2.145233,-1.101794,-1.345595,-1.618836,-0.747872,-0.759958,-0.232435,-1.514246,1.639008,0.768807,-0.106018,0.230588,-0.107991,-0.888523,-0.426363,0.323521,0.371525,0.042831,0.056611,0.037648,0.037238,0.012295,0.070504,-0.305075,-0.212129,-0.042147,-0.017737,262.150000,0
112915.000000,2.176145,-0.524075,-1.913513,-0.817966,-0.124077,-1.019879,-0.293080,-0.197756,-0.660164,0.472919,1.002910,-0.432366,-0.723003,-0.939613,-0.745367,1.284041,1.070993,-0.735959,0.987327,-0.042263,-0.011188,-0.044881,0.132610,-0.509503,-0.037669,-0.270409,-0.031310,-0.051178,15.000000,0
112919.000000,1.704937,-0.587795,-0.411407,0.282115,0.109812,1.311624,-0.664378,0.446993,1.126617,-0.401074,0.302709,1.362695,0.880042,-0.074188,1.652053,-1.110882,0.617878,-2.238044,-1.651167,-0.212874,-0.021098,0.177934,0.448965,-1.320468,-0.733101,-0.504166,0.103179,-0.035145,54.990000,0
112922.000000,1.976484,0.161371,-1.350249,0.759227,-0.348808,-2.049726,0.260082,-0.417752,0.630594,-0.457592,0.334425,0.001537,-0.829653,-0.539441,0.907302,-0.025071,0.759629,0.292710,-0.767226,-0.260026,0.252009,0.846041,0.089966,0.849433,0.108153,-0.157508,-0.007286,-0.021933,12.500000,0
112983.000000,2.099306,-0.224891,-1.884105,-0.160735,0.640737,0.025365,-0.077985,0.030113,0.792318,0.107847,-0.155799,-0.148344,-1.391847,0.922517,0.489478,0.238468,-1.022902,1.035702,0.423575,-0.287734,0.238179,0.734999,-0.098106,-0.375763,0.389586,-0.398959,-0.008405,-0.071144,1.000000,0
112995.000000,2.128265,-0.063853,-1.735362,0.029588,0.500555,-0.547203,0.133329,-0.236948,0.837280,-0.090476,-1.385625,-0.067242,-0.086833,0.486657,0.977932,-0.057604,-0.778756,0.362674,0.070159,-0.221756,0.217447,0.765506,-0.065986,0.100990,0.432886,-0.411823,0.001020,-0.054245,1.000000,0
113000.000000,-0.307654,0.653757,0.707191,-0.732013,0.556777,-0.887317,0.896807,-0.044087,-0.422067,-0.514642,0.612970,0.209918,-1.212450,0.611328,-1.022554,0.086982,-0.547640,-0.108505,0.265921,-0.188773,-0.133031,-0.448060,0.013503,0.049881,-0.678861,0.098185,0.086839,0.158887,1.780000,0
113008.000000,-0.671167,1.134477,0.060041,-0.322213,0.578174,-0.676388,1.334997,-0.321206,-0.452419,0.074239,0.602697,0.102647,-1.312408,0.634882,-1.116535,-0.685365,-0.126494,-0.106972,0.752107,-0.261900,0.171802,0.419455,-0.248609,0.049366,-0.152853,0.343980,-0.444995,0.118934,29.950000,0
113018.000000,-1.756052,-1.436418,0.700478,1.216030,2.931955,-1.337438,-0.962643,0.139724,-0.318032,-0.039807,-1.388599,-0.869128,-0.598838,0.813008,2.534411,-1.217074,0.368362,1.017494,2.945442,0.867407,0.421747,0.628861,-0.196850,0.113700,0.931693,0.163193,0.023731,0.120031,1.000000,0
113025.000000,2.119198,-0.153880,-1.763947,0.030868,0.436824,-0.483755,0.042808,-0.147094,1.005380,-0.066170,-1.533489,-0.643896,-1.205475,0.713944,1.148441,-0.061228,-0.661827,0.413609,0.009164,-0.299258,0.209909,0.696071,-0.046965,0.010896,0.381243,-0.402403,-0.003116,-0.057293,1.000000,0
113029.000000,2.129073,0.016007,-1.712442,0.018876,0.598934,-0.520976,0.208118,-0.299574,0.670368,-0.122853,-1.197635,0.519029,1.015514,0.267276,0.856986,-0.109313,-0.841749,0.227429,0.062717,-0.151128,0.230121,0.855786,-0.079217,0.131171,0.470185,-0.415517,0.008226,-0.051878,1.000000,0
113039.000000,2.020982,-0.357164,-0.624192,0.117310,-0.328495,-0.201447,-0.552284,-0.030662,1.217642,-0.142728,-1.008963,0.487334,0.726026,-0.152140,1.018961,0.385728,-0.816280,0.326411,-0.206999,-0.126082,0.191617,0.702855,0.135533,0.508536,-0.101692,-0.104623,0.018591,-0.032612,13.540000,0
113039.000000,2.073423,-0.152615,-1.497235,0.185168,0.101356,-0.859746,0.041610,-0.175998,0.994532,-0.060611,-0.991959,-0.547958,-1.540441,0.796885,1.125385,-0.239729,-0.413705,0.229470,-0.233458,-0.334440,0.249947,0.797208,0.035760,0.653528,0.287307,-0.441826,-0.003715,-0.051200,1.000000,0
113074.000000,2.081934,-0.117493,-1.484408,0.191253,0.097451,-0.941226,0.080714,-0.222797,0.941184,-0.062658,-0.973339,-0.374365,-1.179664,0.720421,1.038026,-0.200556,-0.487327,0.271516,-0.167345,-0.305495,0.248772,0.804576,0.025836,0.722872,0.313308,-0.448706,-0.004534,-0.049780,1.000000,0
113075.000000,2.072666,-0.227484,-1.518723,0.195211,0.009126,-0.884334,-0.028505,-0.117287,1.151012,-0.030258,-1.168200,-1.097587,-2.573892,1.002554,1.238772,-0.191252,-0.354650,0.356262,-0.226480,-0.400654,0.238065,0.712571,0.048164,0.625233,0.252340,-0.438363,-0.010471,-0.053419,1.000000,0
113088.000000,-0.891944,0.569732,0.927046,-0.869177,1.219088,-0.799722,0.841294,-0.055044,-0.225501,-1.047028,-1.030008,-0.643529,-0.983580,0.574776,0.810795,-0.336910,-0.438680,0.319131,-0.198599,-0.031912,0.292116,0.697146,-0.558034,0.676409,1.118643,-0.314481,0.013627,0.059664,1.000000,0
113096.000000,2.082288,-0.082554,-1.474380,0.186566,0.140492,-0.929751,0.113434,-0.250196,0.868160,-0.076823,-0.891093,-0.117871,-0.697387,0.624442,0.985112,-0.223179,-0.514887,0.212346,-0.170601,-0.274595,0.254317,0.844074,0.020047,0.736076,0.329626,-0.450322,-0.001381,-0.048744,1.000000,0
113097.000000,2.082692,-0.042624,-1.462920,0.181210,0.189681,-0.916638,0.150829,-0.281509,0.784704,-0.093011,-0.797098,0.175264,-0.146213,0.514752,0.924639,-0.249034,-0.546383,0.144724,-0.174323,-0.239281,0.260654,0.889214,0.013432,0.751167,0.348276,-0.452169,0.002222,-0.047561,1.000000,0
113100.000000,2.073727,-0.122667,-1.488640,0.181151,0.138248,-0.849911,0.069656,-0.199483,0.931940,-0.072753,-0.921463,-0.328106,-1.127061,0.714617,1.080030,-0.259120,-0.437328,0.178753,-0.236249,-0.307955,0.254700,0.831063,0.030798,0.664846,0.301294,-0.443211,-0.001013,-0.050312,1.000000,0
113102.000000,-0.914213,1.514029,-2.606012,-2.395493,3.385351,2.711540,1.070162,0.646822,0.203676,0.766707,-0.056119,-0.085670,-0.472710,0.643526,0.301933,-0.819700,-0.520852,-0.566589,-0.380227,0.499691,0.120166,0.714083,-0.155352,0.739139,-0.064647,0.128200,0.844784,0.496174,7.700000,0
113114.000000,2.256379,-0.623921,-1.583992,-1.061259,-0.126224,-0.821125,-0.296141,-0.377669,-0.677888,0.843109,-0.744180,-0.222508,1.292636,-0.206246,0.280803,0.950242,-0.045675,-1.291782,0.544118,0.073537,0.419062,1.243074,-0.028729,0.561530,0.298144,0.048007,-0.037932,-0.059287,15.000000,0
113118.000000,2.072620,-0.236142,-1.682570,-0.031270,0.324082,-0.356836,-0.084116,-0.001491,0.829671,0.129206,0.162134,-0.249462,-1.938483,1.038987,0.456316,0.172901,-0.870996,1.018242,0.310079,-0.327334,0.259860,0.765569,-0.037443,0.163107,0.322234,-0.433551,-0.013950,-0.066506,1.000000,0
113122.000000,-0.929371,0.913232,0.756872,-0.428567,1.027968,-0.440003,0.507438,-0.893205,-0.267355,-0.716074,-1.080192,-0.555194,-0.644597,0.579784,1.234208,-0.553444,-0.186031,0.520715,0.773921,-0.214921,0.997444,0.471807,-0.577517,0.593877,1.049501,-0.167216,0.132433,0.050206,1.000000,0
113125.000000,-0.148536,1.381272,0.459304,2.372130,1.376872,-0.532797,1.271922,-0.184994,-1.781504,0.747469,-1.545531,-0.558427,0.225376,0.251338,-1.250039,1.118387,-1.356109,-0.105435,-2.445844,-0.289369,0.398715,1.077150,-0.095081,-0.120743,-0.819044,-0.157372,0.205754,0.258391,4.860000,0
